@relation 'train_set-weka.filters.unsupervised.attribute.Remove-R1-2,6,8-9-weka.filters.unsupervised.attribute.Remove-R1'

@attribute home_score numeric
@attribute away_score numeric
@attribute strength_code {PP,EV,SH}
@attribute shot_distance numeric
@attribute shot_angle numeric
@attribute shot_outcome {SHOT,MISSED_SHOT,GOAL}

@data
1,0,PP,-0.406447,48.2,MISSED_SHOT
1,3,SH,0.723888,24.6,SHOT
2,0,EV,0.968173,23.1,SHOT
7,3,EV,-1.048213,0,SHOT
0,1,EV,0.74045,28,SHOT
2,2,EV,-0.518239,28.8,SHOT
2,1,EV,-0.13732,14.5,SHOT
3,2,PP,0.798416,28.4,SHOT
0,1,EV,-0.472694,33,SHOT
1,1,EV,0.819118,4.2,SHOT
2,1,PP,0.864663,5.1,SHOT
0,0,EV,1.059263,23.2,SHOT
1,0,EV,-0.716979,3.2,MISSED_SHOT
0,0,EV,-0.008967,20,SHOT
2,3,EV,-0.965404,4.8,SHOT
0,1,EV,-0.62589,8.5,SHOT
2,2,EV,-0.518239,28.8,SHOT
2,2,EV,0.901926,32.9,SHOT
0,0,EV,0.094544,28.6,SHOT
6,5,EV,-0.472694,33,GOAL
3,5,EV,-0.133179,5.4,SHOT
0,0,EV,-0.940562,18.4,SHOT
0,0,EV,1.643062,1.5,SHOT
0,0,EV,-0.990247,15.3,SHOT
2,1,EV,-0.584485,45,SHOT
2,2,EV,-0.273954,29.2,SHOT
2,1,EV,0.135948,21.3,SHOT
0,1,EV,-1.139302,39.8,SHOT
2,0,EV,0.976454,20.9,SHOT
3,2,EV,0.881224,17.5,SHOT
1,1,SH,-0.195286,38.4,SHOT
0,0,PP,-0.054511,24.3,MISSED_SHOT
0,0,PP,-0.311217,30.3,SHOT
1,4,EV,0.318127,35.5,SHOT
1,1,EV,-0.882596,90,SHOT
0,0,EV,-0.228409,13.6,SHOT
0,2,EV,0.814978,0,SHOT
1,0,EV,-0.977826,31,MISSED_SHOT
0,0,EV,1.166914,28.2,SHOT
1,2,EV,-0.439571,21.4,SHOT
1,2,EV,-0.207707,7.6,MISSED_SHOT
1,2,EV,-0.866034,33.7,GOAL
0,6,PP,0.790135,20.4,MISSED_SHOT
3,1,PP,-0.915719,8.7,MISSED_SHOT
3,3,EV,1.502288,15.4,SHOT
2,1,EV,0.032438,48.4,SHOT
6,5,EV,-0.389885,27.6,SHOT
0,0,EV,-0.133179,3.6,SHOT
1,0,EV,-0.315358,40.6,SHOT
1,1,PP,2.922453,17.6,SHOT
2,1,PP,1.12965,28.6,MISSED_SHOT
1,0,EV,0.665922,6.7,SHOT
1,2,PP,0.371952,25.4,SHOT
1,3,EV,0.988875,21.8,SHOT
2,1,EV,-0.398166,13.5,SHOT
0,1,PP,0.83568,25.6,SHOT
2,1,EV,-0.307077,69,SHOT
3,2,EV,-0.360903,34.3,MISSED_SHOT
0,0,EV,-0.174583,47.6,MISSED_SHOT
2,2,EV,0.483744,29.3,MISSED_SHOT
3,4,EV,0.843961,9.3,SHOT
1,1,EV,-0.398166,13.5,SHOT
1,0,EV,-1.048213,36.9,SHOT
0,0,EV,-0.062792,19,SHOT
0,1,PP,-0.899157,17.1,SHOT
3,1,EV,-0.551362,39.5,SHOT
5,1,EV,0.93505,18.1,SHOT
0,2,EV,0.036578,62,MISSED_SHOT
1,0,EV,-0.03795,8.4,SHOT
0,1,EV,2.20616,25.4,MISSED_SHOT
5,4,PP,0.74045,16.4,SHOT
2,1,EV,-0.924,0,SHOT
3,1,EV,0.487884,3.7,SHOT
3,2,EV,0.984735,34,SHOT
0,0,EV,0.355391,30.1,SHOT
1,3,EV,0.409216,24.9,SHOT
1,2,EV,-0.774945,65,MISSED_SHOT
1,0,EV,0.098684,21.8,MISSED_SHOT
3,4,EV,-0.33192,61.6,MISSED_SHOT
0,1,EV,-1.052353,45,SHOT
1,0,EV,-0.091775,3.5,SHOT
3,3,PP,-1.081336,49.4,SHOT
2,1,EV,-0.406447,11.3,SHOT
0,2,EV,0.044859,31.5,SHOT
0,1,PP,-1.168285,8.1,GOAL
1,1,PP,0.268442,42.1,SHOT
0,0,EV,0.777714,19.4,SHOT
1,1,EV,0.910207,12.1,MISSED_SHOT
3,1,EV,0.781854,5.3,SHOT
0,0,EV,0.549991,36.6,SHOT
2,2,EV,0.823258,43.5,SHOT
1,1,EV,-0.667294,38.7,SHOT
0,0,EV,-0.63417,36.9,MISSED_SHOT
1,3,EV,-0.215988,5.7,SHOT
0,2,EV,0.032438,48.4,SHOT
0,3,EV,1.734151,31.2,MISSED_SHOT
3,1,EV,-0.269813,33.7,SHOT
1,1,EV,-0.754243,20.6,SHOT
5,3,EV,0.293284,46.9,SHOT
0,2,EV,0.74045,4.3,SHOT
0,1,EV,0.558271,55,MISSED_SHOT
3,2,EV,0.322267,21.8,SHOT
1,1,EV,0.007595,21.5,MISSED_SHOT
7,3,EV,-1.02337,48.8,SHOT
1,1,EV,0.877084,13.3,MISSED_SHOT
1,1,EV,0.388514,34,MISSED_SHOT
1,1,EV,0.881224,8.1,SHOT
3,1,EV,1.042701,34.2,SHOT
4,3,EV,-0.112477,50,MISSED_SHOT
1,0,EV,-0.187005,13.1,SHOT
4,4,EV,-0.965404,0,SHOT
6,4,PP,0.338829,23,GOAL
1,3,EV,0.098684,79.3,SHOT
0,0,EV,-0.659013,78.1,MISSED_SHOT
0,0,EV,-0.584485,19.3,SHOT
3,2,EV,0.036578,39.4,SHOT
0,1,EV,-1.085477,6.3,SHOT
1,0,EV,0.202195,18.9,SHOT
2,1,EV,-0.522379,48.6,SHOT
0,2,EV,-0.302937,55.2,SHOT
1,1,EV,-0.712838,96.3,SHOT
3,2,EV,0.309846,52.6,SHOT
1,1,EV,-0.104196,37.6,GOAL
1,2,PP,-1.039932,11.3,GOAL
3,0,EV,0.35125,34.8,MISSED_SHOT
1,1,EV,0.83568,28,SHOT
0,0,EV,0.831539,16.8,MISSED_SHOT
2,2,PP,-0.381605,32.5,SHOT
0,0,PP,0.715607,14.3,SHOT
3,7,EV,-0.774945,65,SHOT
0,0,EV,-0.886736,30.3,SHOT
3,1,EV,0.036578,65.6,SHOT
3,0,EV,2.806521,14,SHOT
1,1,EV,6.280336,0.6,SHOT
4,5,EV,2.491849,19.6,SHOT
4,4,EV,0.044859,15.9,SHOT
5,4,PP,0.463042,8.7,SHOT
0,1,SH,0.529288,45,SHOT
0,1,EV,0.098684,32,SHOT
1,1,EV,2.098509,29.2,SHOT
2,1,PP,-0.232549,45,GOAL
2,0,EV,-0.663153,21.3,SHOT
1,1,PP,0.591395,27.6,SHOT
0,0,EV,0.64522,43.4,MISSED_SHOT
1,3,PP,-0.460273,29.7,SHOT
0,1,EV,0.699046,36.4,MISSED_SHOT
2,2,PP,0.44234,1.2,SHOT
1,1,EV,0.367812,52.4,SHOT
1,0,EV,0.906067,19.4,SHOT
4,4,EV,-0.700417,29.4,MISSED_SHOT
2,4,EV,0.235318,47,MISSED_SHOT
0,1,EV,-0.174583,56.8,SHOT
0,0,EV,-0.886736,30.3,SHOT
3,2,EV,-0.750102,54.5,MISSED_SHOT
0,0,EV,0.293284,70.7,SHOT
1,1,EV,0.620378,41,SHOT
0,2,EV,0.264301,44,SHOT
0,1,PP,-1.035791,29.1,SHOT
6,1,EV,0.206335,44,SHOT
3,1,PP,1.974296,1.4,SHOT
0,1,EV,-1.106179,54.5,MISSED_SHOT
0,0,EV,-0.261532,46.4,SHOT
3,3,EV,-0.348481,45,MISSED_SHOT
1,0,EV,-0.13732,1.8,SHOT
3,1,PP,-0.584485,45,SHOT
1,2,EV,0.947471,24.4,SHOT
0,2,EV,-0.13732,1.8,SHOT
0,0,EV,0.947471,24.4,MISSED_SHOT
1,0,EV,-1.048213,5.7,MISSED_SHOT
3,2,EV,0.947471,15.9,MISSED_SHOT
0,0,EV,-0.050371,49.8,SHOT
2,2,EV,-1.052353,45,GOAL
0,2,EV,0.135948,31.2,SHOT
0,0,EV,-0.659013,55.5,MISSED_SHOT
0,0,EV,0.777714,3.2,MISSED_SHOT
1,2,EV,1.067543,21.1,SHOT
1,1,EV,1.390496,19.5,SHOT
1,2,EV,0.077982,23.8,SHOT
1,1,EV,-1.068915,71.6,SHOT
4,1,PP,-0.162162,59.3,MISSED_SHOT
0,3,EV,0.297425,23.6,SHOT
1,3,EV,-1.126881,7.1,SHOT
0,0,EV,-1.093757,26.6,SHOT
3,1,EV,0.649361,34.6,MISSED_SHOT
1,0,EV,-1.168285,8.1,SHOT
0,0,EV,-1.22211,59,SHOT
1,2,EV,-1.048213,5.7,SHOT
0,0,PP,0.819118,3.1,MISSED_SHOT
0,0,EV,-1.048213,0,SHOT
0,0,EV,-0.427149,87.7,MISSED_SHOT
2,4,EV,-0.948843,14,MISSED_SHOT
0,1,EV,0.44234,1.2,MISSED_SHOT
2,4,EV,-0.33192,28.4,SHOT
1,3,EV,-0.957123,35,SHOT
0,0,PP,0.011736,38.2,SHOT
4,6,EV,-0.567924,13.4,GOAL
1,2,EV,0.285003,31.4,SHOT
3,0,EV,-0.427149,2.3,SHOT
0,0,EV,-0.385745,92.2,SHOT
2,0,EV,-1.073055,58,GOAL
3,0,PP,0.115246,4.5,SHOT
2,1,PP,0.595535,25,SHOT
1,3,EV,0.05314,55,SHOT
1,0,EV,-0.774945,32.7,SHOT
7,4,PP,-0.965404,4.8,SHOT
0,0,EV,0.065561,77.5,SHOT
2,2,EV,-0.878455,8.1,GOAL
4,3,PP,-1.048213,0,MISSED_SHOT
4,0,EV,-0.182864,24.9,SHOT
0,1,EV,1.315969,3.4,SHOT
1,1,PP,0.773573,39,MISSED_SHOT
2,4,EV,0.707327,13.2,MISSED_SHOT
0,0,EV,0.500305,34.7,MISSED_SHOT
3,1,EV,-0.485115,36.4,MISSED_SHOT
3,2,EV,-1.031651,16.7,GOAL
0,0,EV,0.914348,22.5,MISSED_SHOT
0,0,EV,0.160791,19.4,MISSED_SHOT
2,4,EV,0.077982,36.3,SHOT
1,2,EV,-0.965404,138.4,SHOT
1,1,EV,-1.048213,36.9,SHOT
0,1,EV,-0.758383,61.9,SHOT
3,1,EV,0.243599,22.8,MISSED_SHOT
0,0,EV,0.14837,60.8,SHOT
0,2,EV,-1.031651,16.7,SHOT
1,0,EV,0.44234,55.6,SHOT
1,0,EV,0.355391,59.9,MISSED_SHOT
4,3,EV,0.388514,49.5,MISSED_SHOT
5,3,EV,-0.758383,45,GOAL
1,1,EV,-0.091775,61.1,MISSED_SHOT
3,0,EV,0.260161,54.8,SHOT
0,1,EV,0.44234,34.4,SHOT
0,0,EV,0.222897,27.8,SHOT
0,1,EV,0.93505,21.3,SHOT
1,0,EV,-0.04623,52.1,GOAL
3,0,EV,-0.509958,55.6,SHOT
1,0,EV,0.454761,57.3,MISSED_SHOT
3,5,EV,-0.311217,30.3,MISSED_SHOT
0,5,EV,-0.33606,6.3,SHOT
0,0,SH,0.686624,25.1,SHOT
1,0,EV,-0.650732,75.3,SHOT
1,0,EV,0.926769,25.7,SHOT
1,2,EV,-0.841192,3.8,SHOT
2,3,EV,-1.226251,45,SHOT
3,3,EV,1.137931,30.7,MISSED_SHOT
1,2,EV,-1.039932,11.3,SHOT
1,0,EV,1.03856,39,SHOT
1,0,EV,-1.168285,45,SHOT
2,0,EV,0.504446,22.2,SHOT
4,2,EV,0.624518,39.4,SHOT
5,5,EV,-0.129039,36.2,SHOT
3,2,EV,-1.068915,18.4,SHOT
2,2,EV,-0.360903,19.8,GOAL
0,0,EV,-0.232549,42.3,SHOT
0,3,PP,-0.451992,19.2,SHOT
4,2,PP,0.036578,50.6,SHOT
4,1,SH,4.574482,14.7,GOAL
1,2,EV,0.355391,24.2,SHOT
0,1,EV,0.852241,26.6,MISSED_SHOT
1,0,EV,-1.201408,18.4,GOAL
0,0,EV,-0.414728,9.1,MISSED_SHOT
1,3,EV,0.036578,50.6,SHOT
2,4,EV,0.670063,18.1,MISSED_SHOT
2,2,EV,-0.961264,24.4,SHOT
0,0,EV,-0.642451,49.1,SHOT
6,0,EV,0.620378,21,MISSED_SHOT
3,1,EV,-1.093757,26.6,SHOT
1,2,EV,-0.054511,1.7,SHOT
4,1,PP,-0.013107,31,SHOT
1,1,SH,4.75252,2.3,SHOT
3,5,EV,0.318127,35.5,MISSED_SHOT
3,1,EV,-0.43543,40.1,SHOT
4,2,PP,-1.110319,45,SHOT
1,0,EV,1.084105,22,MISSED_SHOT
1,0,EV,-0.199426,41,SHOT
2,0,EV,1.001297,19.7,SHOT
1,2,EV,-0.203566,9.5,SHOT
2,0,EV,0.777714,27.5,SHOT
3,7,EV,-1.147583,23.2,SHOT
0,1,EV,0.508586,51,SHOT
2,1,EV,-1.015089,33.7,SHOT
2,3,PP,-1.12274,14,SHOT
0,0,EV,1.13379,33.9,SHOT
1,0,EV,0.297425,23.6,SHOT
2,2,EV,-0.965404,48.4,MISSED_SHOT
2,2,EV,-0.509958,0,SHOT
1,0,PP,-1.126881,7.1,SHOT
2,0,EV,0.968173,29.6,MISSED_SHOT
1,0,EV,-0.878455,8.1,SHOT
0,2,PP,-0.232549,42.3,SHOT
0,0,PP,0.032438,56.3,SHOT
5,3,EV,-0.394026,35.5,MISSED_SHOT
4,3,PP,-0.957123,55,GOAL
2,0,EV,-0.008967,4.9,SHOT
3,3,EV,1.91633,17.1,SHOT
0,1,PP,-0.129039,29.7,MISSED_SHOT
0,1,EV,0.388514,26.6,SHOT
1,2,EV,-0.700417,12.5,MISSED_SHOT
0,1,EV,0.367812,37.6,SHOT
0,0,EV,0.794275,42.8,MISSED_SHOT
1,0,EV,-0.377464,40.4,SHOT
0,1,SH,-1.160004,15.9,SHOT
0,0,EV,0.777714,11.7,MISSED_SHOT
6,1,EV,-0.944702,61.4,SHOT
1,2,EV,-0.911579,13,SHOT
1,2,SH,5.054771,7.7,SHOT
1,1,EV,0.471322,43.3,SHOT
0,0,EV,-0.228409,39.6,SHOT
3,0,EV,0.628659,33.7,SHOT
0,4,EV,0.653501,23.1,SHOT
0,0,EV,0.607956,19.9,MISSED_SHOT
0,1,EV,-0.153881,34.7,MISSED_SHOT
4,1,EV,-1.056494,24,MISSED_SHOT
2,4,EV,0.260161,35.2,MISSED_SHOT
4,2,EV,-0.841192,3.8,SHOT
3,1,EV,-0.841192,3.8,SHOT
1,0,PP,-0.592766,25.3,SHOT
2,0,PP,-0.33606,36,MISSED_SHOT
2,0,EV,-0.62589,57.1,MISSED_SHOT
2,2,EV,-0.957123,35,MISSED_SHOT
0,0,EV,1.021999,30,SHOT
3,4,PP,1.146211,32.7,SHOT
4,2,EV,-1.106179,35.5,GOAL
0,0,PP,0.388514,26.6,SHOT
4,1,EV,-0.290515,45,SHOT
3,3,EV,-0.286375,50.7,SHOT
2,2,EV,0.330548,40.3,SHOT
1,5,EV,-0.878455,81.9,SHOT
1,0,EV,-1.164145,33.7,GOAL
3,1,EV,1.307688,31.6,MISSED_SHOT
0,1,EV,-0.870175,24.8,SHOT
0,0,EV,-0.667294,81,MISSED_SHOT
3,2,EV,-0.899157,17.1,SHOT
4,0,EV,-0.62589,57.1,MISSED_SHOT
2,0,EV,-0.609328,60.9,SHOT
6,2,EV,-0.62589,8.5,MISSED_SHOT
6,2,EV,-1.160004,15.9,SHOT
5,0,EV,-0.754243,69.4,MISSED_SHOT
3,0,EV,-0.961264,24.4,SHOT
0,0,EV,-0.509958,2.5,MISSED_SHOT
0,1,EV,0.123527,7.5,MISSED_SHOT
2,0,PP,-0.108337,23.4,SHOT
7,3,PP,-0.406447,45,SHOT
0,0,SH,0.135948,36.6,MISSED_SHOT
2,0,PP,-0.505817,5,SHOT
3,2,EV,0.007595,32.3,SHOT
2,3,PP,0.74045,4.3,SHOT
6,1,EV,1.075824,26.1,MISSED_SHOT
0,2,EV,0.732169,0,SHOT
1,2,EV,0.05728,64.1,SHOT
2,2,EV,-1.126881,60.3,MISSED_SHOT
0,0,PP,-0.675575,0,SHOT
2,5,EV,-0.23669,11.7,GOAL
2,3,EV,1.81282,13.2,SHOT
4,0,EV,1.258003,33.2,SHOT
2,0,EV,-0.841192,53.1,SHOT
1,2,PP,-0.153881,34.7,SHOT
7,3,EV,0.529288,43.3,SHOT
4,1,EV,-0.617609,11.3,SHOT
1,0,PP,0.732169,2.2,MISSED_SHOT
2,3,EV,0.728029,22.2,SHOT
1,0,EV,0.823258,45,SHOT
3,4,EV,-0.924,22.6,SHOT
0,5,EV,0.326408,47.8,SHOT
0,1,PP,-1.126881,29.7,SHOT
0,4,EV,0.05728,29.4,MISSED_SHOT
0,0,EV,0.05728,17.4,MISSED_SHOT
1,0,EV,2.905891,12.6,SHOT
1,2,EV,-0.381605,4.4,SHOT
1,3,EV,0.856382,18.8,SHOT
1,2,EV,-0.737681,13.2,SHOT
1,1,EV,0.595535,49.9,SHOT
5,0,PP,-1.12274,14,SHOT
0,0,EV,-0.497536,9.9,MISSED_SHOT
1,1,PP,-0.758383,40.2,GOAL
2,2,EV,0.574833,24,SHOT
1,0,EV,0.93505,21.3,SHOT
0,0,EV,0.661782,33.1,MISSED_SHOT
1,1,EV,-0.866034,33.7,SHOT
0,0,EV,1.104807,0.9,SHOT
0,2,EV,0.819118,3.1,SHOT
0,3,EV,-0.278094,36.5,MISSED_SHOT
1,1,PP,0.773573,1.1,SHOT
3,3,EV,-0.170443,39.8,SHOT
0,0,EV,-0.365043,10.9,SHOT
1,4,EV,-1.039932,11.3,GOAL
1,1,EV,0.098684,32,GOAL
4,4,EV,-0.957123,9.5,SHOT
1,0,EV,-1.126881,97.1,SHOT
0,0,EV,-0.787366,42.5,MISSED_SHOT
0,1,EV,-0.899157,17.1,SHOT
0,1,EV,0.392654,38.7,MISSED_SHOT
0,0,EV,-0.460273,82.9,MISSED_SHOT
4,1,EV,-1.275936,63.4,SHOT
1,0,EV,-1.015089,56.3,SHOT
0,0,EV,-0.257392,74.1,SHOT
2,2,EV,-0.315358,40.6,MISSED_SHOT
1,5,PP,-1.052353,45,GOAL
3,1,EV,-0.907438,26.6,MISSED_SHOT
0,2,PP,-0.518239,15.3,MISSED_SHOT
0,3,EV,-1.052353,45,SHOT
0,1,EV,0.723888,27.1,SHOT
3,2,EV,-0.870175,65.2,SHOT
6,1,EV,-0.965404,4.8,SHOT
1,2,EV,2.052964,21.4,MISSED_SHOT
3,2,EV,0.707327,13.2,SHOT
0,0,EV,-0.509958,87.5,SHOT
5,2,SH,2.429743,23.8,GOAL
2,2,EV,0.690765,38,SHOT
1,0,EV,-0.870175,24.8,SHOT
2,0,PP,-0.162162,9.2,GOAL
2,3,EV,-1.035791,29.1,MISSED_SHOT
0,0,EV,1.286986,30.8,SHOT
0,0,EV,0.458901,52.9,SHOT
4,5,EV,0.649361,0,SHOT
4,2,EV,-0.977826,59,SHOT
0,4,SH,1.763134,24.3,GOAL
2,1,EV,-1.21383,0,GOAL
1,2,EV,-0.323639,19.1,MISSED_SHOT
1,2,EV,0.429918,28.8,MISSED_SHOT
1,3,EV,-1.110319,20.6,SHOT
0,0,EV,-0.675575,0,SHOT
2,3,EV,0.222897,27.8,SHOT
0,1,EV,0.852241,44.3,SHOT
4,3,EV,-0.381605,32.5,SHOT
2,0,EV,-0.460273,60.3,SHOT
2,1,EV,-0.870175,12.1,SHOT
2,3,PP,-0.112477,17.9,SHOT
1,2,EV,-0.924,4.4,SHOT
0,1,EV,0.64522,19.5,SHOT
0,0,EV,0.906067,36.5,SHOT
2,3,EV,0.032438,41.6,SHOT
1,1,EV,-0.43543,43.4,SHOT
1,0,EV,1.001297,16.6,MISSED_SHOT
1,2,PP,-0.095915,0,GOAL
2,0,EV,-0.203566,27.4,SHOT
2,1,PP,-0.497536,59,MISSED_SHOT
1,2,EV,-1.197268,38.7,MISSED_SHOT
3,3,EV,-0.365043,10.9,SHOT
0,0,EV,0.239459,48.9,MISSED_SHOT
2,2,EV,0.210476,48,SHOT
0,1,PP,-0.187005,35.8,SHOT
1,0,EV,0.177352,45,MISSED_SHOT
1,1,EV,-0.14146,57.8,SHOT
0,0,EV,0.910207,24.8,SHOT
4,3,EV,0.852241,47.2,SHOT
1,2,PP,-0.460273,29.7,SHOT
3,2,EV,-1.126881,7.1,SHOT
1,3,PP,0.649361,2.2,SHOT
2,1,PP,0.169072,54.3,MISSED_SHOT
1,0,EV,-1.056494,24,GOAL
1,1,EV,-0.990247,15.3,SHOT
0,0,EV,1.278705,14.9,MISSED_SHOT
0,0,EV,0.711467,17.7,SHOT
3,3,EV,-0.675575,3,MISSED_SHOT
3,4,EV,0.05728,11,SHOT
2,0,PP,-0.174583,3.7,SHOT
1,2,EV,-0.849472,28.3,MISSED_SHOT
0,0,EV,-1.160004,15.9,SHOT
1,0,PP,0.24774,7,MISSED_SHOT
0,2,EV,0.872944,25.2,SHOT
4,7,EV,0.711467,7.7,GOAL
0,1,PP,0.566552,2.3,SHOT
0,1,EV,0.181493,33.7,MISSED_SHOT
1,1,EV,0.45062,21.6,SHOT
3,3,EV,-1.160004,15.9,SHOT
0,0,EV,0.926769,25.7,SHOT
1,1,EV,-0.911579,13,SHOT
1,1,EV,0.111106,35.4,MISSED_SHOT
1,3,PP,0.276723,2.7,SHOT
1,3,EV,-0.232549,70.3,SHOT
2,0,PP,-0.476834,14.6,SHOT
2,0,EV,1.059263,23.2,SHOT
0,2,EV,-0.414728,18.4,SHOT
1,2,EV,-0.915719,8.7,MISSED_SHOT
0,1,EV,0.872944,37.1,MISSED_SHOT
0,0,EV,0.686624,19.1,SHOT
0,0,EV,0.616237,23.5,SHOT
0,2,EV,-1.209689,9.5,MISSED_SHOT
0,0,EV,-0.476834,75.4,SHOT
2,3,PP,-0.423009,61.4,SHOT
0,1,PP,-0.13732,14.5,SHOT
0,0,EV,-0.509958,34.4,MISSED_SHOT
0,0,EV,-1.093757,26.6,SHOT
0,0,EV,0.413357,41.4,SHOT
3,4,EV,-1.139302,39.8,GOAL
2,0,EV,-1.12274,14,SHOT
0,1,EV,1.224879,33.7,MISSED_SHOT
1,0,EV,-0.808068,18.4,GOAL
0,0,EV,0.521008,23.4,SHOT
3,2,EV,-0.961264,24.4,GOAL
2,0,EV,0.703186,6.6,SHOT
1,1,EV,0.649361,41.8,SHOT
5,3,EV,0.529288,43.3,GOAL
4,1,EV,-1.164145,56.3,SHOT
2,2,EV,1.353233,33,SHOT
0,0,PP,0.202195,18.9,SHOT
1,0,EV,0.897786,21.6,SHOT
0,0,PP,1.108948,33.2,MISSED_SHOT
1,0,EV,0.649361,1.1,SHOT
3,0,PP,0.694905,3.3,SHOT
1,1,EV,-0.406447,25.6,SHOT
5,3,EV,-0.907438,63.4,MISSED_SHOT
0,0,EV,0.910207,12.1,MISSED_SHOT
3,1,EV,1.315969,2.6,SHOT
0,0,EV,0.483744,26.6,SHOT
2,0,EV,-1.052353,45,SHOT
2,2,PP,-0.799787,0,GOAL
1,1,EV,0.603816,32.7,SHOT
0,1,EV,0.015876,17.9,MISSED_SHOT
1,3,SH,-1.093757,26.6,GOAL
1,0,EV,0.086263,34.1,SHOT
1,1,EV,0.388514,34,SHOT
2,2,EV,-0.712838,6.3,MISSED_SHOT
2,0,EV,-0.13732,1.8,SHOT
1,0,EV,-0.716979,56.3,GOAL
3,1,PP,-0.808068,55.3,SHOT
0,1,EV,-0.671434,6,MISSED_SHOT
3,0,EV,0.922629,20.3,SHOT
2,2,EV,0.069701,51.6,SHOT
0,0,EV,0.115246,29.9,MISSED_SHOT
1,0,EV,-0.215988,21.4,SHOT
0,5,EV,0.301565,39.3,SHOT
0,1,PP,-0.646592,66,SHOT
1,2,EV,0.123527,82.5,SHOT
0,0,EV,0.322267,44.1,SHOT
4,2,EV,0.777714,27.5,SHOT
2,2,EV,-0.832911,23.2,SHOT
2,1,PP,-0.737681,59,SHOT
2,3,EV,-0.013107,31,MISSED_SHOT
3,7,EV,-1.184847,63.4,SHOT
0,0,EV,0.504446,22.2,SHOT
3,3,EV,0.15665,32.5,SHOT
4,2,EV,0.367812,37.6,SHOT
1,1,PP,0.607956,0,SHOT
1,0,PP,0.098684,21.8,SHOT
0,0,PP,0.458901,37.1,MISSED_SHOT
2,1,EV,0.591395,18.8,SHOT
1,0,PP,0.44648,29.9,SHOT
0,0,EV,0.521008,26,SHOT
1,0,EV,0.889505,28.4,SHOT
0,1,EV,-0.03795,25.8,SHOT
2,1,EV,0.318127,35.5,SHOT
0,0,EV,-0.360903,55.7,MISSED_SHOT
1,1,EV,-0.787366,10.6,MISSED_SHOT
1,0,EV,-0.977826,31,SHOT
0,1,EV,-0.911579,13,SHOT
1,5,EV,-0.385745,2.2,SHOT
4,3,PP,-0.526519,12.8,SHOT
0,3,EV,-0.543081,82.2,SHOT
4,3,EV,-0.220128,1.9,SHOT
0,0,EV,-0.687996,15.5,SHOT
0,0,PP,-0.43543,40.1,MISSED_SHOT
1,3,EV,0.732169,35.8,MISSED_SHOT
0,0,PP,-0.100056,19.5,SHOT
0,0,EV,1.001297,29.1,SHOT
2,2,EV,-0.783226,52.4,SHOT
1,1,EV,-0.957123,55,SHOT
2,0,EV,-1.093757,26.6,GOAL
5,4,PP,0.620378,17.4,SHOT
2,4,EV,-0.758383,45,GOAL
0,0,EV,0.574833,24,SHOT
1,0,EV,0.25188,52.9,MISSED_SHOT
2,3,SH,-0.315358,40.6,MISSED_SHOT
2,1,PP,0.102825,37.5,SHOT
1,1,EV,0.102825,37.5,SHOT
4,2,EV,0.086263,74.5,MISSED_SHOT
4,4,EV,0.831539,20.1,SHOT
0,0,EV,-0.145601,28.2,MISSED_SHOT
0,1,EV,-0.298796,4.1,MISSED_SHOT
3,0,EV,-0.940562,18.4,SHOT
2,1,PP,0.020016,59.9,SHOT
1,1,EV,0.073842,4.6,SHOT
2,1,SH,-0.480975,27.6,SHOT
1,0,EV,-0.990247,52.1,SHOT
2,1,PP,0.305706,20.6,SHOT
1,0,PP,-0.712838,6.3,MISSED_SHOT
4,5,PP,1.100667,31.1,SHOT
1,1,EV,0.83982,8.3,SHOT
2,1,EV,-0.737681,31,SHOT
1,1,EV,3.77124,8.6,SHOT
5,1,EV,-0.013107,1.6,MISSED_SHOT
1,0,EV,-0.129039,29.7,MISSED_SHOT
1,0,EV,0.54585,8.3,SHOT
0,0,EV,-0.638311,17.5,SHOT
9,5,EV,-1.052353,45,GOAL
0,0,EV,-1.238672,68.2,SHOT
0,0,EV,0.301565,39.3,SHOT
0,0,EV,-0.977826,59,MISSED_SHOT
0,0,EV,-0.294656,22.9,SHOT
1,1,EV,-1.056494,24,SHOT
4,4,PP,-0.282234,18.4,SHOT
0,2,EV,-0.050371,40.2,SHOT
2,2,PP,-0.874315,50.7,MISSED_SHOT
1,3,PP,-0.787366,10.6,MISSED_SHOT
1,4,SH,3.013542,2.1,GOAL
3,0,EV,-1.126881,7.1,GOAL
2,2,EV,0.326408,42.2,SHOT
2,1,EV,-0.816349,50.2,SHOT
3,0,EV,-0.381605,32.5,SHOT
1,3,EV,0.086263,34.1,SHOT
3,0,EV,-0.302937,55.2,SHOT
2,2,EV,-0.162162,37.2,MISSED_SHOT
2,0,EV,-0.940562,18.4,SHOT
0,1,EV,0.881224,20.7,SHOT
0,1,PP,-1.184847,26.6,MISSED_SHOT
4,5,EV,0.094544,64.8,MISSED_SHOT
2,3,EV,0.988875,21.8,MISSED_SHOT
3,2,SH,2.628483,15.9,MISSED_SHOT
0,0,EV,-0.957123,9.5,SHOT
0,0,EV,-1.12274,76,MISSED_SHOT
0,1,EV,-0.870175,24.8,SHOT
0,2,EV,-0.526519,45,SHOT
0,0,EV,-0.174583,86.3,SHOT
0,4,EV,0.467182,54.6,SHOT
5,0,EV,0.670063,7.8,SHOT
0,2,PP,-0.377464,40.4,SHOT
1,0,EV,-0.808068,55.3,MISSED_SHOT
